timestamp,bus_id,student_id,distance,hour,day_of_week,traffic_condition,bus_speed,eta
2024-12-07 14:21:39,bus4,student92,10.51,18,2,medium,17.21,45.96
2024-02-27 08:14:28,bus3,student82,40.01,12,5,heavy,49.34,61.52
2024-09-11 15:39:13,bus4,student46,6.79,14,6,light,30.67,97.14
2024-03-03 01:31:45,bus7,student7,14.77,18,6,heavy,29.97,24.51
2024-04-09 23:43:00,bus3,student5,8.03,15,4,medium,19.42,10.03
2024-05-09 11:06:33,bus7,student73,40.39,13,2,heavy,51.13,32.59
2024-08-15 10:29:59,bus1,student57,3.07,15,4,medium,24.09,48.07
2024-07-04 06:21:02,bus5,student4,16.19,18,4,light,37.38,81.85
2024-04-26 17:33:25,bus4,student97,32.36,12,3,heavy,52.04,37.37
2024-07-26 00:32:14,bus3,student65,29.37,10,5,medium,47.93,42.88
2024-11-04 06:03:25,bus9,student72,24.31,14,5,light,38.68,91.21
2024-06-29 16:35:15,bus7,student16,11.74,15,2,heavy,48.81,47.8
2024-02-08 18:11:53,bus5,student97,49.29,8,2,light,20.88,37.81
2024-11-20 15:54:18,bus7,student37,26.58,7,5,medium,15.48,104.49
2024-05-29 06:03:43,bus8,student36,22.27,7,1,heavy,17.22,98.5
2024-12-29 19:30:43,bus8,student41,12.07,9,0,heavy,54.24,50.51
2024-04-09 23:20:50,bus5,student16,2.91,13,5,medium,52.84,93.59
2024-03-25 02:04:24,bus6,student89,46.52,8,3,light,25.69,11.15
2024-03-16 10:29:50,bus10,student36,37.25,6,5,medium,19.95,99.34
2024-05-10 14:14:12,bus4,student81,1.51,10,0,light,12.9,101.75
2024-04-28 07:24:36,bus1,student22,41.08,20,3,heavy,34.37,42.56
2024-10-01 00:17:34,bus3,student49,6.3,8,4,medium,53.55,112.1
2024-09-27 19:51:35,bus9,student84,32.3,12,6,heavy,57.83,49.88
2024-10-18 23:59:51,bus8,student86,10.82,15,6,heavy,38.0,104.47
2024-01-11 17:26:41,bus4,student50,18.99,8,0,medium,12.61,103.63
2024-10-15 16:36:02,bus6,student56,33.72,15,4,light,45.42,69.06
2024-04-08 05:50:11,bus5,student77,37.12,6,2,heavy,47.22,102.76
2024-01-10 04:57:16,bus5,student15,33.78,20,1,medium,56.29,55.23
2024-02-03 01:54:35,bus9,student9,23.71,17,0,medium,14.76,28.13
2024-01-10 17:42:42,bus2,student13,24.99,17,1,light,20.39,13.45
2024-01-25 08:57:06,bus3,student15,47.61,15,4,medium,12.1,50.88
2024-01-15 19:20:50,bus9,student83,45.59,17,3,medium,26.46,93.55
2024-07-05 07:57:01,bus1,student77,1.29,19,4,medium,12.66,101.09
2024-05-10 21:39:46,bus6,student82,44.53,16,2,light,24.43,56.99
2024-01-16 12:08:27,bus4,student77,24.44,19,4,light,40.27,41.71
2024-12-13 17:06:48,bus5,student72,39.7,8,0,heavy,35.98,115.13
2024-08-03 07:12:58,bus7,student87,3.33,17,4,light,25.53,107.98
2024-06-28 02:41:37,bus3,student84,19.62,17,3,medium,55.68,37.5
2024-04-13 23:52:51,bus10,student53,5.72,9,0,medium,17.82,78.74
2024-07-16 18:09:29,bus10,student18,29.58,9,5,heavy,15.02,94.87
2024-10-18 03:06:06,bus10,student30,41.93,17,6,medium,43.41,26.55
2024-06-20 00:04:21,bus4,student27,1.58,6,2,medium,39.45,58.32
2024-10-18 03:59:51,bus4,student84,3.73,7,2,heavy,25.66,23.38
2024-01-26 03:52:18,bus5,student30,18.89,20,0,light,47.55,111.59
2024-10-04 09:58:33,bus4,student15,34.15,8,5,medium,16.47,84.43
2024-03-15 01:42:25,bus10,student67,9.18,6,3,heavy,21.26,82.05
2024-08-06 13:20:59,bus1,student42,1.58,17,6,light,56.49,69.9
2024-07-23 18:54:46,bus8,student63,39.47,7,0,heavy,45.18,24.54
2024-03-27 13:28:29,bus9,student67,34.7,7,3,light,30.46,53.67
2024-01-17 04:35:26,bus10,student6,6.19,11,4,medium,52.47,38.36
2024-12-05 12:24:46,bus8,student82,5.7,8,2,heavy,19.38,60.17
2024-07-31 21:09:58,bus8,student73,35.75,8,3,light,38.61,59.16
2024-09-05 06:35:16,bus8,student39,28.08,18,2,medium,57.84,47.42
2024-04-07 09:01:32,bus3,student82,48.11,8,5,light,21.53,82.9
2024-06-21 03:48:22,bus10,student56,26.76,12,4,heavy,45.48,43.16
2024-01-20 04:41:57,bus7,student84,42.56,18,0,light,48.02,63.22
2024-12-24 19:48:14,bus3,student40,9.15,15,2,medium,51.95,64.14
2024-08-25 10:30:17,bus3,student93,22.9,14,0,heavy,43.67,88.26
2024-01-24 12:58:40,bus7,student25,13.02,16,0,heavy,19.95,72.76
2024-05-09 18:58:26,bus6,student48,8.17,8,5,medium,59.82,31.96
2024-11-05 06:34:00,bus2,student5,6.52,10,3,light,35.8,39.7
2024-12-22 19:52:48,bus4,student47,18.88,14,0,heavy,26.06,6.02
2024-07-10 17:08:21,bus3,student36,18.83,13,6,medium,46.47,102.52
2024-08-08 00:40:33,bus1,student99,16.25,14,4,medium,11.64,92.35
2024-08-01 07:18:26,bus6,student68,5.25,6,3,light,27.63,118.87
2024-09-04 22:17:47,bus6,student20,43.22,14,2,light,37.91,82.88
2024-02-11 17:22:29,bus6,student11,15.87,9,0,light,15.38,111.59
2024-10-19 04:55:20,bus1,student92,29.26,19,0,medium,13.4,104.2
2024-07-19 17:14:02,bus8,student71,32.01,8,0,light,48.63,81.96
2024-07-02 05:04:34,bus7,student83,31.92,10,0,light,10.59,108.45
2024-11-08 22:07:48,bus10,student63,4.81,6,4,light,35.28,87.65
2024-08-11 17:36:24,bus1,student64,4.34,11,1,medium,37.21,13.75
2024-04-13 05:26:38,bus3,student73,40.19,19,5,medium,24.15,27.12
2024-01-21 22:24:04,bus8,student69,2.3,20,3,light,51.63,111.51
2024-11-02 21:29:18,bus9,student51,27.75,10,2,medium,11.42,76.95
2024-07-20 04:43:13,bus6,student6,48.56,13,2,heavy,47.92,38.04
2024-06-13 03:58:00,bus9,student92,19.95,18,0,light,23.06,31.93
2024-01-15 04:01:54,bus6,student50,46.2,8,4,heavy,56.68,47.1
2024-03-13 08:26:19,bus2,student8,2.38,17,5,medium,52.16,48.45
2024-10-20 13:47:50,bus1,student73,19.94,14,6,light,13.36,89.66
2024-08-23 10:46:47,bus1,student46,15.82,15,6,medium,22.84,69.81
2024-07-17 23:31:34,bus4,student23,19.84,14,0,light,18.2,93.09
2024-08-09 11:12:57,bus3,student78,38.23,16,3,light,32.97,45.68
2024-02-17 11:06:09,bus2,student55,11.69,8,4,heavy,32.48,6.18
2024-02-03 05:03:42,bus6,student62,38.05,8,0,light,52.5,7.08
2024-05-07 04:19:39,bus2,student75,12.71,14,0,heavy,14.65,14.67
2024-01-17 17:10:32,bus6,student26,14.24,8,0,medium,36.05,118.2
2024-03-07 04:06:34,bus10,student79,43.85,20,0,light,27.89,46.39
2024-08-31 13:47:48,bus3,student100,3.14,6,1,heavy,17.58,98.07
2024-08-23 01:46:23,bus8,student64,27.69,20,3,light,10.62,39.52
2024-05-28 12:22:57,bus7,student33,47.85,6,3,medium,14.23,17.57
2024-08-03 18:51:56,bus2,student77,31.47,6,5,heavy,36.13,37.92
2024-02-13 08:31:29,bus7,student20,32.69,7,6,light,21.87,61.29
2024-07-17 23:20:47,bus9,student91,24.52,18,6,light,53.83,74.24
2024-12-20 08:42:49,bus3,student80,1.38,18,0,heavy,28.11,97.91
2024-03-03 15:04:13,bus6,student100,42.17,15,3,light,20.96,40.24
2024-06-30 22:02:14,bus1,student76,22.25,12,6,light,43.24,59.22
2024-05-26 14:44:16,bus8,student3,13.22,17,0,medium,17.66,40.29
2024-08-19 21:35:46,bus9,student54,49.72,9,5,medium,17.16,117.83
2024-11-15 23:35:25,bus8,student33,4.03,11,2,medium,34.32,86.2
2024-01-11 13:13:24,bus2,student95,46.54,6,2,medium,49.65,91.42
2024-06-18 01:01:12,bus5,student87,36.25,11,0,light,59.16,45.26
2024-11-19 01:24:36,bus9,student62,18.42,8,5,medium,46.02,49.09
2024-11-28 21:55:33,bus2,student89,30.37,12,2,light,53.48,33.88
2024-01-23 06:50:30,bus7,student33,38.29,8,5,light,51.65,69.58
2024-07-16 16:13:38,bus2,student27,24.5,20,0,medium,31.31,54.48
2024-06-30 21:30:43,bus8,student23,27.81,20,1,heavy,16.09,29.56
2024-10-08 08:46:36,bus6,student32,18.44,14,1,light,33.02,12.89
2024-07-25 23:49:27,bus3,student54,15.14,8,3,medium,47.79,70.05
2024-10-06 08:29:40,bus1,student42,1.26,16,6,heavy,40.54,30.41
2024-01-19 09:13:45,bus6,student59,37.63,16,2,light,18.93,27.11
2024-10-27 13:24:05,bus9,student82,8.48,7,6,medium,47.76,65.39
2024-12-21 13:44:49,bus5,student89,13.23,17,3,medium,40.98,14.61
2024-03-11 13:33:26,bus1,student32,34.46,19,4,medium,32.73,100.9
2024-04-15 04:09:45,bus10,student47,8.2,16,4,heavy,44.42,12.57
2024-03-19 22:50:36,bus5,student84,23.14,9,6,heavy,57.36,118.12
2024-07-28 10:53:53,bus10,student79,44.81,13,6,heavy,58.7,57.78
2024-10-12 17:35:53,bus10,student2,10.02,19,6,medium,51.88,65.32
2024-01-02 12:54:30,bus3,student86,42.73,8,5,light,38.92,44.4
2024-08-22 21:48:11,bus9,student74,7.88,11,3,medium,55.51,38.23
2024-04-21 22:59:05,bus1,student80,44.26,12,4,light,44.77,110.68
2024-08-06 14:22:38,bus10,student98,13.9,9,2,light,18.56,10.91
2024-03-23 21:09:34,bus8,student19,7.42,13,0,light,35.0,60.41
2024-02-09 17:57:34,bus4,student55,4.17,10,5,heavy,15.67,45.47
2024-07-06 13:28:17,bus8,student69,17.24,12,2,light,54.12,54.76
2024-02-04 01:29:17,bus2,student10,45.04,15,0,heavy,32.56,119.86
2024-05-22 03:19:42,bus9,student15,15.35,12,1,medium,36.74,112.06
2024-12-21 10:50:28,bus6,student1,14.57,15,3,heavy,46.78,102.37
2024-03-19 20:01:12,bus1,student26,15.43,11,3,heavy,11.27,58.72
2024-05-10 00:44:34,bus6,student69,6.65,13,5,light,21.78,95.19
2024-09-16 19:54:17,bus1,student45,4.29,7,4,heavy,48.34,100.69
2024-10-02 19:31:46,bus8,student18,20.26,13,5,medium,26.54,88.65
2024-02-04 03:27:24,bus2,student51,48.32,7,0,light,38.37,79.97
2024-07-17 15:57:06,bus6,student17,10.42,9,6,medium,19.57,85.67
2024-09-06 11:27:35,bus9,student5,36.97,7,5,medium,45.05,49.04
2024-03-20 14:22:46,bus6,student17,7.81,15,6,medium,14.56,37.92
2024-03-29 21:58:22,bus4,student17,9.59,16,0,heavy,57.56,108.83
2024-01-31 13:13:57,bus3,student44,48.63,19,6,medium,32.86,97.11
2024-02-27 03:14:55,bus4,student14,14.0,7,1,light,38.21,92.27
2024-08-01 04:00:09,bus5,student52,49.45,16,6,light,28.19,92.67
2024-07-27 12:35:34,bus4,student90,24.85,10,4,light,37.23,14.2
2024-03-27 21:52:57,bus1,student50,16.19,8,2,light,12.76,56.38
2024-09-20 06:25:07,bus8,student70,7.19,20,3,heavy,14.52,70.67
2024-11-13 21:17:47,bus5,student15,40.93,16,6,medium,39.95,108.65
2024-10-26 16:22:59,bus2,student52,24.33,7,5,heavy,25.47,81.6
2024-08-13 23:40:47,bus6,student78,42.72,6,1,light,35.86,57.22
2024-04-20 10:43:11,bus6,student45,32.34,8,2,medium,47.89,95.56
2024-11-12 06:27:22,bus4,student86,3.93,6,2,heavy,29.83,18.72
2024-11-07 12:28:18,bus4,student22,39.14,15,0,medium,14.03,115.74
2024-02-28 03:11:03,bus9,student5,5.63,9,3,medium,48.38,44.33
2024-03-12 23:38:30,bus6,student96,27.46,13,6,medium,38.27,97.05
2024-08-22 02:43:22,bus2,student87,15.87,8,2,medium,32.11,73.78
2024-04-26 14:29:10,bus1,student92,33.59,14,3,heavy,46.4,38.66
2024-03-12 01:36:14,bus9,student78,17.37,15,3,medium,18.47,12.99
2024-01-01 14:23:05,bus4,student86,11.07,16,3,medium,57.65,69.69
2024-07-18 13:46:50,bus4,student2,16.01,13,5,medium,36.95,19.67
2024-07-26 16:46:45,bus3,student27,9.43,10,2,heavy,59.53,83.67
2024-07-28 19:53:16,bus5,student100,41.68,15,3,light,32.34,116.4
2024-10-05 11:34:48,bus5,student37,13.44,17,0,light,50.13,75.19
2024-07-05 08:09:19,bus4,student45,46.73,16,3,light,26.91,18.51
2024-11-06 14:01:32,bus7,student49,25.51,15,1,light,56.52,79.13
2024-01-14 15:22:48,bus8,student10,11.45,7,2,light,24.16,67.24
2024-01-27 11:00:26,bus10,student88,31.39,15,6,medium,10.73,107.2
2024-10-26 23:48:14,bus10,student49,19.33,17,0,medium,27.38,56.62
2024-04-25 01:07:06,bus7,student7,5.84,15,5,medium,32.53,13.42
2024-10-07 10:08:26,bus8,student83,12.96,20,3,light,57.76,102.83
2024-11-19 23:38:09,bus7,student30,24.47,16,3,medium,26.0,57.16
2024-10-28 16:57:45,bus9,student20,4.66,19,3,light,12.95,115.52
2024-04-14 16:20:27,bus3,student100,42.84,12,4,light,33.16,81.17
2024-03-26 06:14:12,bus8,student91,30.52,19,5,heavy,32.62,69.89
2024-02-09 02:35:57,bus2,student53,7.95,16,0,light,48.82,13.34
2024-09-07 11:14:04,bus7,student33,21.15,7,6,heavy,34.5,51.38
2024-01-25 09:55:30,bus7,student6,12.41,15,5,medium,51.7,86.7
2024-12-06 11:53:35,bus2,student35,32.3,11,3,light,21.46,18.81
2024-02-05 02:46:35,bus1,student37,44.93,12,0,light,29.23,51.4
2024-07-18 06:08:22,bus4,student40,35.85,16,0,medium,51.69,116.71
2024-09-23 18:08:11,bus5,student92,16.78,9,0,medium,42.27,70.11
2024-02-29 10:10:23,bus4,student39,24.44,10,5,heavy,44.25,28.6
2024-02-29 16:23:00,bus4,student70,17.93,8,6,medium,53.78,39.11
2024-09-11 01:44:09,bus5,student90,22.07,20,0,medium,50.22,82.06
2024-01-18 04:22:23,bus3,student85,35.45,9,3,medium,56.62,77.52
2024-03-12 08:32:56,bus1,student16,29.97,7,0,light,44.25,17.57
2024-01-09 10:43:02,bus7,student17,19.12,15,2,medium,17.69,77.66
2024-01-07 07:49:46,bus1,student49,38.14,19,4,light,46.83,39.09
2024-04-21 07:20:04,bus5,student19,9.43,12,4,light,19.12,11.95
2024-06-24 16:01:30,bus5,student21,28.86,12,6,light,59.7,56.36
2024-08-06 19:40:19,bus3,student57,33.67,11,2,light,16.31,53.22
2024-01-20 21:45:08,bus5,student93,18.62,17,4,heavy,23.43,69.23
2024-07-04 22:52:18,bus3,student65,2.56,16,1,medium,17.26,59.02
2024-04-12 16:19:53,bus8,student28,15.58,17,1,heavy,57.38,90.73
2024-10-17 08:04:28,bus8,student4,7.96,11,5,heavy,45.57,117.22
2024-02-10 23:12:12,bus9,student41,0.82,9,6,light,14.05,91.92
2024-05-23 03:53:11,bus5,student58,39.88,9,4,heavy,43.21,25.23
2024-03-06 22:54:10,bus1,student74,4.46,20,1,medium,44.16,65.54
2024-04-27 20:15:08,bus8,student41,13.79,6,6,medium,31.2,36.02
2024-09-02 05:27:15,bus3,student30,33.55,8,6,heavy,25.89,88.81
2024-11-15 21:53:47,bus4,student11,15.49,9,6,medium,36.53,36.39
2024-05-21 23:07:18,bus5,student76,48.77,13,6,heavy,14.79,45.22
2024-05-06 08:37:37,bus1,student49,34.76,18,2,medium,21.14,111.02
2024-10-15 21:50:31,bus8,student74,8.12,18,5,heavy,35.29,26.2
2024-08-06 20:44:58,bus9,student13,5.41,6,1,light,42.75,90.95
2024-05-19 19:27:56,bus8,student72,38.99,8,4,heavy,24.05,40.66
2024-05-18 15:37:55,bus9,student33,9.53,10,2,medium,20.92,53.27
2024-07-20 09:22:19,bus3,student60,28.19,8,3,medium,17.95,20.52
2024-06-02 16:50:35,bus9,student76,2.12,14,4,heavy,42.74,76.37
2024-10-23 12:18:47,bus8,student38,38.66,7,4,heavy,27.15,28.86
2024-11-23 04:10:42,bus7,student39,31.2,20,0,medium,50.13,94.97
2024-05-17 06:13:52,bus4,student48,20.69,17,5,heavy,36.61,90.44
2024-11-09 12:51:48,bus3,student23,37.98,16,5,light,53.08,19.15
2024-07-23 03:47:39,bus3,student10,30.77,18,4,light,37.64,8.91
2024-05-21 18:23:02,bus4,student22,46.35,19,0,medium,13.14,103.86
2024-03-01 00:21:26,bus1,student18,6.35,13,5,heavy,10.6,54.74
2024-07-07 00:23:10,bus3,student34,35.4,17,3,medium,57.08,40.68
2024-10-29 13:58:45,bus5,student43,25.36,12,6,heavy,17.28,70.27
2024-07-07 03:49:16,bus8,student63,1.48,9,0,medium,30.33,44.51
2024-02-01 00:13:25,bus9,student98,17.5,14,4,light,41.85,93.32
2024-12-26 05:43:40,bus4,student86,35.72,10,3,light,41.81,70.73
2024-08-25 00:21:07,bus4,student45,20.54,19,6,medium,13.65,41.76
2024-12-21 14:56:10,bus7,student43,28.48,17,6,heavy,36.43,42.2
2024-08-01 12:00:51,bus9,student100,5.38,15,4,heavy,28.17,14.13
2024-09-28 10:09:30,bus7,student67,10.85,14,5,light,14.62,43.51
2024-10-28 13:07:22,bus7,student83,23.95,12,6,medium,10.67,102.14
2024-09-16 16:33:53,bus5,student37,46.53,13,0,heavy,58.59,53.23
2024-10-16 11:04:46,bus1,student57,4.03,20,5,medium,28.6,24.36
2024-03-02 21:03:29,bus6,student55,21.99,13,2,heavy,44.61,60.47
2024-09-08 18:41:38,bus5,student6,19.44,8,2,light,40.05,46.14
2024-08-03 04:36:38,bus3,student95,19.29,10,4,heavy,18.12,57.26
2024-10-18 23:16:18,bus10,student4,38.57,8,2,medium,48.55,14.94
2024-03-26 17:27:57,bus7,student54,26.04,15,4,medium,38.4,105.91
2024-05-12 07:36:59,bus4,student33,35.57,14,0,light,38.25,94.76
2024-12-22 12:41:11,bus2,student91,3.0,15,6,light,45.13,23.44
2024-07-19 03:22:32,bus8,student10,1.73,15,1,heavy,31.03,23.16
2024-01-12 02:24:03,bus8,student51,34.33,20,1,light,16.2,102.89
2024-11-03 08:28:08,bus9,student15,20.27,11,3,medium,35.12,64.31
2024-09-27 21:46:48,bus7,student35,10.53,17,0,medium,46.24,20.15
2024-09-24 00:39:32,bus3,student19,45.8,8,5,medium,42.32,90.74
2024-03-21 01:04:15,bus1,student17,4.74,14,4,medium,14.02,101.18
2024-03-24 04:03:39,bus6,student39,2.78,14,3,heavy,38.55,50.27
2024-03-12 05:14:56,bus7,student86,18.52,6,6,medium,59.14,52.55
2024-11-13 21:05:56,bus6,student41,28.03,19,6,light,39.17,60.38
2024-12-12 01:26:14,bus1,student12,9.13,15,0,light,30.72,89.55
2024-02-11 01:50:09,bus5,student28,45.18,16,1,heavy,42.15,84.02
2024-03-21 07:40:33,bus5,student76,19.91,11,2,medium,59.94,84.81
2024-11-01 12:36:24,bus2,student85,25.57,7,5,light,20.24,25.07
2024-02-27 18:32:23,bus7,student40,34.89,18,2,heavy,51.88,11.05
2024-05-14 06:32:34,bus5,student24,28.57,14,5,light,46.29,33.8
2024-03-11 13:23:09,bus8,student64,20.77,6,5,heavy,30.27,63.79
2024-12-28 17:04:05,bus8,student37,13.03,13,2,light,57.29,110.39
2024-12-22 23:40:20,bus10,student76,34.61,20,4,medium,49.11,104.31
2024-09-05 08:57:27,bus7,student74,6.19,18,2,light,31.9,107.45
2024-09-13 11:09:47,bus5,student8,16.42,7,3,heavy,17.01,89.35
2024-04-30 13:20:27,bus4,student24,6.56,9,4,light,48.02,59.55
2024-06-27 02:01:01,bus3,student10,20.27,19,5,light,26.06,106.5
2024-06-09 10:32:30,bus3,student63,21.05,15,0,medium,26.18,61.15
2024-12-08 03:53:50,bus3,student29,4.64,14,2,light,11.09,90.09
2024-09-13 09:25:08,bus3,student22,4.19,19,6,medium,35.14,115.23
2024-05-04 01:30:52,bus2,student95,30.64,10,2,light,56.83,30.46
2024-01-03 16:12:17,bus9,student43,14.06,16,0,medium,32.57,70.03
2024-01-30 03:08:20,bus9,student95,26.84,19,4,light,25.84,26.69
2024-04-05 09:20:02,bus8,student88,8.98,16,4,medium,52.83,34.94
2024-06-03 05:20:57,bus9,student4,14.59,10,5,medium,45.8,86.12
2024-07-19 17:14:11,bus3,student45,28.31,10,0,light,30.42,48.14
2024-05-31 11:24:15,bus1,student92,31.75,15,3,medium,28.89,46.19
2024-09-05 09:22:48,bus4,student91,23.78,15,5,medium,23.75,83.15
2024-04-17 01:10:56,bus6,student40,29.32,20,4,medium,57.87,84.64
2024-10-22 21:12:14,bus5,student18,19.44,6,0,medium,15.2,29.47
2024-07-25 23:14:47,bus9,student97,1.28,8,2,medium,55.73,45.44
2024-07-30 22:33:46,bus4,student29,14.24,18,4,light,41.97,99.98
2024-11-13 04:51:09,bus2,student30,14.85,9,5,heavy,51.43,25.81
2024-12-24 03:35:19,bus7,student12,2.2,6,6,heavy,13.56,79.87
2024-03-18 14:01:28,bus2,student9,13.89,10,3,light,40.56,21.92
2024-02-12 02:56:12,bus3,student94,32.03,20,4,medium,56.27,119.13
2024-03-07 21:17:42,bus3,student13,37.56,10,5,heavy,31.17,13.33
2024-11-04 09:53:51,bus8,student48,31.77,10,5,heavy,30.36,100.24
2024-01-25 10:34:00,bus6,student19,48.12,18,0,heavy,37.08,83.12
2024-12-26 09:11:07,bus7,student86,19.08,18,6,light,30.19,76.31
2024-03-08 20:55:16,bus4,student93,25.25,17,1,medium,44.58,45.93
2024-01-30 13:32:25,bus1,student90,41.77,15,4,light,32.87,81.83
2024-08-08 16:42:08,bus2,student29,6.17,10,3,medium,36.93,59.18
2024-09-17 17:30:32,bus7,student64,35.23,12,0,heavy,47.05,67.38
2024-09-06 02:48:47,bus5,student96,34.36,20,6,heavy,54.38,67.29
2024-03-28 09:04:46,bus9,student20,12.64,9,2,medium,54.38,29.36
2024-05-30 05:36:35,bus4,student89,9.28,11,6,medium,57.93,59.23
2024-06-13 06:04:57,bus7,student98,31.51,9,0,heavy,59.32,72.94
2024-06-07 02:51:45,bus3,student57,1.81,16,1,medium,46.96,28.13
2024-03-11 13:19:06,bus5,student48,1.2,19,1,heavy,49.71,106.39
2024-10-10 18:08:11,bus5,student48,26.22,16,1,light,24.8,83.52
2024-11-21 20:09:49,bus5,student79,12.07,7,2,heavy,29.72,78.7
2024-02-01 20:14:26,bus3,student37,41.85,14,2,medium,49.89,52.25
2024-03-04 14:25:06,bus7,student83,45.87,9,4,medium,43.16,67.19
2024-04-26 16:57:39,bus5,student56,33.6,14,6,medium,22.3,75.19
2024-03-31 01:55:21,bus10,student33,32.79,8,2,medium,52.3,65.77
2024-10-13 17:42:09,bus8,student29,24.64,19,2,light,48.45,17.42
2024-12-09 23:05:30,bus5,student40,43.26,18,4,light,47.58,68.15
2024-07-07 09:43:06,bus10,student28,35.63,9,0,medium,40.33,99.22
2024-08-21 20:00:28,bus10,student38,18.9,16,1,medium,11.12,65.36
2024-12-08 18:46:08,bus8,student51,28.85,17,5,heavy,17.17,43.8
2024-12-20 21:56:27,bus9,student30,31.23,14,4,medium,30.33,32.7
2024-08-25 17:12:26,bus6,student89,41.43,18,3,light,15.97,112.79
2024-09-22 12:20:38,bus9,student62,8.7,9,4,light,38.78,50.49
2024-10-01 06:08:59,bus6,student72,2.65,20,6,light,24.82,85.35
2024-06-03 15:52:13,bus3,student43,39.47,15,5,heavy,54.79,24.65
2024-12-28 23:35:11,bus5,student33,29.72,13,4,heavy,41.99,72.65
2024-03-07 03:25:46,bus3,student56,14.51,15,4,light,27.88,92.87
2024-11-25 23:50:00,bus2,student43,32.53,13,4,medium,57.95,112.12
2024-04-16 04:42:46,bus1,student58,47.46,14,2,heavy,25.79,46.18
2024-12-16 01:30:15,bus6,student53,16.76,14,6,light,16.71,117.66
2024-05-05 10:29:50,bus5,student33,48.39,12,6,medium,52.42,19.62
2024-09-05 02:08:08,bus6,student27,30.06,12,6,medium,10.88,71.5
2024-09-19 10:21:38,bus10,student51,18.61,12,1,light,19.37,74.5
2024-07-09 16:14:22,bus6,student68,12.29,9,4,light,13.37,58.75
2024-11-05 16:12:33,bus2,student37,23.42,10,0,light,14.13,44.17
2024-10-17 10:29:56,bus5,student20,33.21,18,2,heavy,20.36,112.62
2024-06-18 18:38:23,bus1,student71,49.79,10,2,heavy,13.28,27.64
2024-01-20 17:44:52,bus1,student79,11.27,14,1,heavy,49.9,95.06
2024-06-01 20:28:39,bus5,student1,42.06,18,4,heavy,16.9,45.61
2024-09-11 05:59:46,bus4,student93,23.66,6,6,medium,25.08,98.29
2024-02-15 19:09:53,bus3,student85,30.91,18,6,heavy,15.35,51.83
2024-09-16 07:07:40,bus8,student100,8.68,13,3,medium,24.83,17.13
2024-09-27 10:53:32,bus8,student8,2.69,18,4,heavy,27.07,70.97
2024-01-13 11:25:32,bus6,student97,2.76,18,0,medium,31.59,46.14
2024-07-20 19:21:03,bus9,student72,6.98,11,6,light,22.0,52.16
2024-12-05 13:59:10,bus7,student13,33.85,12,2,medium,10.03,109.76
2024-01-27 15:28:54,bus3,student37,44.07,12,3,light,40.22,37.04
2024-01-22 23:14:06,bus4,student57,39.39,17,0,medium,19.77,119.5
2024-09-15 22:37:55,bus10,student61,32.09,18,5,medium,58.33,76.29
2024-05-30 18:58:28,bus3,student93,34.06,6,6,medium,26.17,117.0
2024-11-03 12:29:30,bus5,student61,42.86,8,6,medium,30.58,56.52
2024-11-05 16:19:20,bus6,student31,35.14,19,5,medium,59.96,48.52
2024-10-19 03:03:52,bus10,student26,22.3,15,4,heavy,13.88,75.68
2024-06-07 04:40:16,bus7,student20,1.07,18,5,heavy,17.91,10.21
2024-10-27 05:40:52,bus1,student90,22.51,7,0,light,40.57,36.47
2024-05-01 13:48:51,bus5,student82,31.01,7,1,heavy,35.87,48.86
2024-04-29 23:01:13,bus9,student5,14.32,18,4,light,58.81,116.66
2024-04-03 08:08:30,bus4,student95,34.01,20,1,light,41.48,37.71
2024-08-17 21:03:38,bus7,student33,36.69,6,0,medium,59.92,85.57
2024-12-31 15:01:15,bus8,student55,2.95,15,2,medium,35.56,46.06
2024-09-22 17:35:04,bus9,student61,40.88,15,6,heavy,21.61,14.13
2024-08-30 01:46:51,bus2,student85,49.29,9,5,light,53.81,110.99
2024-05-02 16:16:28,bus10,student98,43.71,10,2,heavy,25.96,105.99
2024-06-20 16:09:41,bus7,student4,14.79,6,2,medium,21.22,95.1
2024-01-28 08:12:43,bus9,student95,46.47,7,0,heavy,55.63,53.51
2024-11-10 15:58:30,bus9,student100,14.38,13,3,light,42.64,28.09
2024-01-22 14:33:57,bus4,student27,18.29,10,6,light,42.89,28.58
2024-08-18 22:58:08,bus5,student94,15.92,19,1,heavy,32.69,28.67
2024-11-30 16:54:36,bus2,student21,13.79,7,4,medium,30.2,95.48
2024-05-04 20:14:45,bus4,student39,38.66,13,6,light,48.19,36.38
2024-11-27 00:16:53,bus1,student88,13.72,6,1,medium,11.69,70.82
2024-07-07 06:17:22,bus1,student25,18.8,18,6,light,31.48,57.86
2024-03-01 08:40:53,bus1,student48,23.97,11,0,light,49.97,96.32
2024-10-25 03:44:25,bus8,student72,28.73,12,4,light,26.69,69.39
2024-07-15 03:37:04,bus6,student6,39.36,9,6,heavy,20.02,64.58
2024-05-29 14:18:55,bus1,student9,19.73,13,2,medium,33.19,15.32
2024-07-26 05:11:48,bus1,student4,8.39,13,4,medium,48.58,45.63
2024-07-12 06:53:45,bus3,student62,2.71,15,1,medium,34.5,46.75
2024-01-28 16:04:50,bus10,student100,42.53,8,3,light,32.69,75.47
2024-08-04 05:09:46,bus3,student41,49.6,19,4,heavy,15.14,60.48
2024-06-19 22:04:38,bus7,student5,25.94,6,4,heavy,49.35,93.45
